"店舗販売業","スギドラッグ　ニュー新橋ビル店","東京都港区新橋二丁目16番1号","ニュー新橋ビル1階","03-6550-9310","株式会社スギ薬局","31港み生薬第25号","2019/8/16","35.666423","139.757358"
"店舗販売業","あおぞらドラッグ　新橋店","東京都港区新橋二丁目16番1号","ニュー新橋ビル3階320","03-3506-8882","株式会社抗加齢医学研究所","3港み生薬第45号","2021/9/9","35.666423","139.757358"
"店舗販売業","トモズエクスプレス　グランゲート新橋店","東京都港区新橋二丁目17番14号","グランゲート新橋","03-5537-5030","株式会社トモズ","2港み生薬第25号","2020/9/9","35.667109","139.758454"
"店舗販売業","ドラッグインキムラヤ　新橋日比谷口店","東京都港区新橋二丁目17番35号",,"03-3569-0200","株式会社イーウェルネス","3港み生薬第12号","2021/7/1","35.667339","139.757867"
"店舗販売業","くすりの福太郎　新橋店","東京都港区新橋二丁目18番9号","1階","03-6228-5923","株式会社くすりの福太郎","31港み生薬第33号","2019/9/18","35.666979","139.75873"
"店舗販売業","株式会社ジェイエイワン","東京都港区新橋二丁目20番15号","新橋駅前ビル1号館313","03-6280-6322","株式会社ジェイエイワン","2港み生薬第35号","2020/12/22","35.666214","139.759538"
"店舗販売業","あいたけ化粧品店","東京都港区新橋四丁目18番3号",,"03-3433-3761","岩佐　安展","31港み生薬第42号","2019/12/25","35.664461","139.757275"
"店舗販売業","ミヤモトドラッグ　御成門店","東京都港区新橋六丁目17番15号","フロントプレイス御成門","03-6809-2271","株式会社宮本薬局","2港み生薬第59号","2021/5/1","35.661225","139.751778"
"店舗販売業","薬マツモトキヨシ　デックス東京ビーチ店","東京都港区台場一丁目6番1号",,"03-3599-1410","株式会社マツモトキヨシ","3港み生薬第34号","2021/10/7","35.62921","139.775911"
"店舗販売業","ミュゼ・ド・ポゥ　アクアシティお台場店","東京都港区台場一丁目7番1号","アクアシティお台場3階","03-3599-2530","株式会社カメガヤ","29港み生薬第5号","2017/5/22","35.627948","139.773834"
"店舗販売業","Ａｉｒ　ＢｉｃＣａｍｅｒａ　アクアシティお台場店","東京都港区台場一丁目7番1号","アクアシティお台場3階","03-5564-7111","Ａｉｒ　ＢＩＣ株式会社","3港み生薬第65号","2022/1/17","35.627948","139.773834"
"店舗販売業","ローソン　フジテレビ","東京都港区台場二丁目4番8号","フジテレビ本社屋1階","03-5564-5270","株式会社ローソンアーバンワークス","31港み生薬第39号","2019/11/1","35.626804","139.774457"
"店舗販売業","ドラッグストアマツモトキヨシ　白金高輪店","東京都港区高輪一丁目3番13号","NBF高輪ビル1階","03-5795-2515","株式会社マツモトキヨシ","28港み生薬第80号","2016/12/28","35.643965","139.735909"
"店舗販売業","ビュティ　アンド　ドラッグ　マロニエ","東京都港区高輪一丁目27番19号",,"03-3441-9656","有限会社マロニエ化粧品店","30港み生薬第10号","2018/5/14","35.636768","139.733224"
"店舗販売業","メディスン　カスミ","東京都港区高輪二丁目16番10号",,"03-6277-1208","髙橋　香澄","3港み生薬第59号","2021/11/29","35.639859","139.739756"
"店舗販売業","ツルハドラッグ　高輪台店","東京都港区高輪三丁目10番1号","藤ビル1階","03-5739-1626","株式会社ツルハ","3港み生薬第2号","2021/5/16","35.631939","139.731234"
"店舗販売業","白金癒淹","東京都港区高輪三丁目11番1号","505号",,"株式会社パイロットメディカルケア","3港み生薬第57号","2021/11/12","35.631077","139.730053"
"店舗販売業","ＮＥＷＤＡＹＳ＋くすり　ｅｃｕｔｅ品川店","東京都港区高輪三丁目26番27号","JR品川駅構内","03-5421-8004","株式会社ＪＲ東日本クロスステーション","28港み生薬第67号","2016/12/24","35.628773","139.738443"
"店舗販売業","薬マツモトキヨシウイング高輪店","東京都港区高輪四丁目10番18号","ウイング高輪WEST2階","03-5488-6234","株式会社京急ストア","30港み生薬第45号","2018/10/1","35.628889","139.736667"
"店舗販売業","ミュゼ・ド・ポゥ品川プリンスホテル店","東京都港区高輪四丁目10番30号","品川プリンスホテル アネックスタワー1階","03-5793-1456","株式会社カメガヤ","30港み生薬第33号","2018/7/11","35.628317","139.73558"
"店舗販売業","株式会社再春館製薬所　高輪「伝統薬房」","東京都港区高輪四丁目10番58号","1階","03-3444-4444","株式会社再春館製薬所","30港み生薬第15号","2018/5/14","35.627411","139.733384"
"店舗販売業","スギドラッグ　虎ノ門ヒルズ駅前店","東京都港区虎ノ門一丁目21番17号","虎ノ門NNビル1階","03-5860-9555","株式会社スギ薬局","31港み生薬第23号","2019/7/26","35.667985","139.748478"
"店舗販売業","トモズ虎ノ門ヒルズ店","東京都港区虎ノ門一丁目23番1号","虎ノ門ヒルズ3階",,"株式会社トモズ","31港み生薬第37号","2019/10/31","35.666953","139.749203"
"店舗販売業","改造社書店","東京都港区虎ノ門二丁目10番4号","THE OKURA PRESTIGE TOWER4階","03-5561-3711","株式会社巴町改造社書店","31港み生薬第31号","2019/9/4","35.666911","139.743999"
"店舗販売業","アズドラッグ","東京都港区虎ノ門三丁目16番13号",,"03-3435-7234","鈴木　牧雄","23港み生薬第4号","2011/4/18","35.663866","139.746616"
"店舗販売業","ナチュラルローソン　城山トラストタワー店","東京都港区虎ノ門四丁目3番1号","城山トラストタワー1階","03-3436-1590","クオール株式会社","30港み生薬第54号","2018/10/1","35.664640","139.743089"
"店舗販売業","トモズ　神谷町店","東京都港区虎ノ門五丁目1番5号","メトロシティ神谷町地下1階","03-5425-2977","株式会社トモズ","3港み生薬第21号","2021/6/30","35.663595","139.745402"
